2023-05-06-00:32:47 Train---Epoch:000; Lr:0.00050000; iter:568; total_loss: 0.0264
2023-05-06-04:20:42 Valid---Epoch:140; Lr:0.00050000; iter:568; total_loss: 0.1114
2023-05-06-04:21:43 Train---Epoch:141; Lr:0.00050000; iter:568; total_loss: 0.0075
2023-05-06-04:22:12 Valid---Epoch:141; Lr:0.00050000; iter:568; total_loss: 0.1203
2023-05-06-04:23:13 Train---Epoch:142; Lr:0.00050000; iter:568; total_loss: 0.0076
2023-05-06-04:23:43 Valid---Epoch:142; Lr:0.00050000; iter:568; total_loss: 0.1097
2023-05-06-04:24:44 Train---Epoch:143; Lr:0.00050000; iter:568; total_loss: 0.0077
2023-05-06-04:25:13 Valid---Epoch:143; Lr:0.00050000; iter:568; total_loss: 0.0906
2023-05-06-04:26:14 Train---Epoch:144; Lr:0.00050000; iter:568; total_loss: 0.0076
2023-05-06-04:26:43 Valid---Epoch:144; Lr:0.00050000; iter:568; total_loss: 0.1137
2023-05-06-04:27:44 Train---Epoch:145; Lr:0.00050000; iter:568; total_loss: 0.0076
2023-05-06-04:28:13 Valid---Epoch:145; Lr:0.00050000; iter:568; total_loss: 0.1168
2023-05-06-04:29:14 Train---Epoch:146; Lr:0.00050000; iter:568; total_loss: 0.0076
2023-05-06-04:29:43 Valid---Epoch:146; Lr:0.00050000; iter:568; total_loss: 0.1296
2023-05-06-04:30:45 Train---Epoch:147; Lr:0.00050000; iter:568; total_loss: 0.0075
2023-05-06-04:31:14 Valid---Epoch:147; Lr:0.00050000; iter:568; total_loss: 0.1172
2023-05-06-04:32:15 Train---Epoch:148; Lr:0.00050000; iter:568; total_loss: 0.0075
2023-05-06-04:32:44 Valid---Epoch:148; Lr:0.00050000; iter:568; total_loss: 0.1289
2023-05-06-04:33:45 Train---Epoch:149; Lr:0.00050000; iter:568; total_loss: 0.0076
2023-05-06-04:34:14 Valid---Epoch:149; Lr:0.00050000; iter:568; total_loss: 0.0978
2023-05-06-04:35:16 Train---Epoch:150; Lr:0.00050000; iter:568; total_loss: 0.0077
2023-05-06-04:35:45 Valid---Epoch:150; Lr:0.00050000; iter:568; total_loss: 0.1134
2023-05-06-04:36:46 Train---Epoch:151; Lr:0.00050000; iter:568; total_loss: 0.0074
2023-05-06-04:37:15 Valid---Epoch:151; Lr:0.00050000; iter:568; total_loss: 0.1271
2023-05-06-04:38:16 Train---Epoch:152; Lr:0.00050000; iter:568; total_loss: 0.0074
2023-05-06-04:38:45 Valid---Epoch:152; Lr:0.00050000; iter:568; total_loss: 0.1177
2023-05-06-04:39:46 Train---Epoch:153; Lr:0.00050000; iter:568; total_loss: 0.0074
2023-05-06-04:40:15 Valid---Epoch:153; Lr:0.00050000; iter:568; total_loss: 0.1036
2023-05-06-04:41:16 Train---Epoch:154; Lr:0.00050000; iter:568; total_loss: 0.0075
2023-05-06-04:41:45 Valid---Epoch:154; Lr:0.00050000; iter:568; total_loss: 0.1051
2023-05-06-04:42:46 Train---Epoch:155; Lr:0.00050000; iter:568; total_loss: 0.0076
2023-05-06-04:43:15 Valid---Epoch:155; Lr:0.00050000; iter:568; total_loss: 0.1176
2023-05-06-04:44:16 Train---Epoch:156; Lr:0.00050000; iter:568; total_loss: 0.0076
2023-05-06-04:44:45 Valid---Epoch:156; Lr:0.00050000; iter:568; total_loss: 0.1297
2023-05-06-04:45:47 Train---Epoch:157; Lr:0.00050000; iter:568; total_loss: 0.0076
2023-05-06-04:46:16 Valid---Epoch:157; Lr:0.00050000; iter:568; total_loss: 0.1296
2023-05-06-04:47:17 Train---Epoch:158; Lr:0.00050000; iter:568; total_loss: 0.0075
2023-05-06-04:47:46 Valid---Epoch:158; Lr:0.00050000; iter:568; total_loss: 0.1053
2023-05-06-04:48:47 Train---Epoch:159; Lr:0.00050000; iter:568; total_loss: 0.0075
2023-05-06-04:49:16 Valid---Epoch:159; Lr:0.00050000; iter:568; total_loss: 0.1148
2023-05-06-04:50:18 Train---Epoch:160; Lr:0.00050000; iter:568; total_loss: 0.0075
2023-05-06-04:50:47 Valid---Epoch:160; Lr:0.00050000; iter:568; total_loss: 0.1096
2023-05-06-04:51:48 Train---Epoch:161; Lr:0.00050000; iter:568; total_loss: 0.0075
2023-05-06-04:52:17 Valid---Epoch:161; Lr:0.00050000; iter:568; total_loss: 0.1145
2023-05-06-04:53:18 Train---Epoch:162; Lr:0.00050000; iter:568; total_loss: 0.0075
2023-05-06-04:53:47 Valid---Epoch:162; Lr:0.00050000; iter:568; total_loss: 0.1187
2023-05-06-04:54:48 Train---Epoch:163; Lr:0.00050000; iter:568; total_loss: 0.0074
2023-05-06-04:55:17 Valid---Epoch:163; Lr:0.00050000; iter:568; total_loss: 0.1242
2023-05-06-04:56:18 Train---Epoch:164; Lr:0.00050000; iter:568; total_loss: 0.0075
2023-05-06-04:56:47 Valid---Epoch:164; Lr:0.00050000; iter:568; total_loss: 0.1149
2023-05-06-04:57:48 Train---Epoch:165; Lr:0.00050000; iter:568; total_loss: 0.0074
2023-05-06-04:58:17 Valid---Epoch:165; Lr:0.00050000; iter:568; total_loss: 0.1060
2023-05-06-04:59:18 Train---Epoch:166; Lr:0.00050000; iter:568; total_loss: 0.0074
2023-05-06-04:59:47 Valid---Epoch:166; Lr:0.00050000; iter:568; total_loss: 0.1132
2023-05-06-05:00:48 Train---Epoch:167; Lr:0.00050000; iter:568; total_loss: 0.0075
2023-05-06-05:01:17 Valid---Epoch:167; Lr:0.00050000; iter:568; total_loss: 0.1071
2023-05-06-05:02:18 Train---Epoch:168; Lr:0.00050000; iter:568; total_loss: 0.0074
2023-05-06-05:02:47 Valid---Epoch:168; Lr:0.00050000; iter:568; total_loss: 0.1151
2023-05-06-05:03:48 Train---Epoch:169; Lr:0.00050000; iter:568; total_loss: 0.0073
2023-05-06-05:04:18 Valid---Epoch:169; Lr:0.00050000; iter:568; total_loss: 0.1309
2023-05-06-05:05:19 Train---Epoch:170; Lr:0.00050000; iter:568; total_loss: 0.0074
2023-05-06-05:05:48 Valid---Epoch:170; Lr:0.00050000; iter:568; total_loss: 0.1128
2023-05-06-05:06:49 Train---Epoch:171; Lr:0.00050000; iter:568; total_loss: 0.0073
2023-05-06-05:07:18 Valid---Epoch:171; Lr:0.00050000; iter:568; total_loss: 0.1255
2023-05-06-05:08:19 Train---Epoch:172; Lr:0.00050000; iter:568; total_loss: 0.0073
2023-05-06-05:08:48 Valid---Epoch:172; Lr:0.00050000; iter:568; total_loss: 0.1157
2023-05-06-05:09:49 Train---Epoch:173; Lr:0.00050000; iter:568; total_loss: 0.0075
2023-05-06-05:10:18 Valid---Epoch:173; Lr:0.00050000; iter:568; total_loss: 0.1145
2023-05-06-05:11:19 Train---Epoch:174; Lr:0.00050000; iter:568; total_loss: 0.0073
2023-05-06-05:11:48 Valid---Epoch:174; Lr:0.00050000; iter:568; total_loss: 0.1203
2023-05-06-05:12:49 Train---Epoch:175; Lr:0.00050000; iter:568; total_loss: 0.0073
2023-05-06-05:13:18 Valid---Epoch:175; Lr:0.00050000; iter:568; total_loss: 0.1246
2023-05-06-05:14:18 Train---Epoch:176; Lr:0.00050000; iter:568; total_loss: 0.0073
2023-05-06-05:14:47 Valid---Epoch:176; Lr:0.00050000; iter:568; total_loss: 0.1233
2023-05-06-05:15:49 Train---Epoch:177; Lr:0.00050000; iter:568; total_loss: 0.0073
2023-05-06-05:16:17 Valid---Epoch:177; Lr:0.00050000; iter:568; total_loss: 0.1522
2023-05-06-05:17:18 Train---Epoch:178; Lr:0.00050000; iter:568; total_loss: 0.0073
2023-05-06-05:17:47 Valid---Epoch:178; Lr:0.00050000; iter:568; total_loss: 0.1276
2023-05-06-05:18:49 Train---Epoch:179; Lr:0.00050000; iter:568; total_loss: 0.0073
2023-05-06-05:19:18 Valid---Epoch:179; Lr:0.00050000; iter:568; total_loss: 0.1273
2023-05-06-05:20:19 Train---Epoch:180; Lr:0.00050000; iter:568; total_loss: 0.0074
2023-05-06-05:20:48 Valid---Epoch:180; Lr:0.00050000; iter:568; total_loss: 0.1091
2023-05-06-05:21:49 Train---Epoch:181; Lr:0.00050000; iter:568; total_loss: 0.0074
2023-05-06-05:22:18 Valid---Epoch:181; Lr:0.00050000; iter:568; total_loss: 0.1193
2023-05-06-05:23:20 Train---Epoch:182; Lr:0.00050000; iter:568; total_loss: 0.0072
2023-05-06-05:23:49 Valid---Epoch:182; Lr:0.00050000; iter:568; total_loss: 0.1167
2023-05-06-05:24:50 Train---Epoch:183; Lr:0.00050000; iter:568; total_loss: 0.0074
2023-05-06-05:25:19 Valid---Epoch:183; Lr:0.00050000; iter:568; total_loss: 0.1138
2023-05-06-05:26:20 Train---Epoch:184; Lr:0.00050000; iter:568; total_loss: 0.0074
2023-05-06-05:26:49 Valid---Epoch:184; Lr:0.00050000; iter:568; total_loss: 0.1068
2023-05-06-05:27:50 Train---Epoch:185; Lr:0.00050000; iter:568; total_loss: 0.0073
2023-05-06-05:28:19 Valid---Epoch:185; Lr:0.00050000; iter:568; total_loss: 0.1152
2023-05-06-05:29:20 Train---Epoch:186; Lr:0.00050000; iter:568; total_loss: 0.0074
2023-05-06-05:29:49 Valid---Epoch:186; Lr:0.00050000; iter:568; total_loss: 0.1035
2023-05-06-05:30:50 Train---Epoch:187; Lr:0.00050000; iter:568; total_loss: 0.0073
2023-05-06-05:31:20 Valid---Epoch:187; Lr:0.00050000; iter:568; total_loss: 0.1005
2023-05-06-05:32:21 Train---Epoch:188; Lr:0.00050000; iter:568; total_loss: 0.0072
2023-05-06-05:32:50 Valid---Epoch:188; Lr:0.00050000; iter:568; total_loss: 0.1161
2023-05-06-05:33:51 Train---Epoch:189; Lr:0.00050000; iter:568; total_loss: 0.0072
2023-05-06-05:34:20 Valid---Epoch:189; Lr:0.00050000; iter:568; total_loss: 0.1159
2023-05-06-05:35:21 Train---Epoch:190; Lr:0.00050000; iter:568; total_loss: 0.0072
2023-05-06-05:35:50 Valid---Epoch:190; Lr:0.00050000; iter:568; total_loss: 0.1392
2023-05-06-05:36:51 Train---Epoch:191; Lr:0.00050000; iter:568; total_loss: 0.0073
2023-05-06-05:37:20 Valid---Epoch:191; Lr:0.00050000; iter:568; total_loss: 0.1229
2023-05-06-05:38:21 Train---Epoch:192; Lr:0.00050000; iter:568; total_loss: 0.0073
2023-05-06-05:38:51 Valid---Epoch:192; Lr:0.00050000; iter:568; total_loss: 0.1044
2023-05-06-05:39:52 Train---Epoch:193; Lr:0.00050000; iter:568; total_loss: 0.0072
2023-05-06-05:40:21 Valid---Epoch:193; Lr:0.00050000; iter:568; total_loss: 0.1371
2023-05-06-05:41:22 Train---Epoch:194; Lr:0.00050000; iter:568; total_loss: 0.0072
2023-05-06-05:41:51 Valid---Epoch:194; Lr:0.00050000; iter:568; total_loss: 0.1189
2023-05-06-05:42:50 Train---Epoch:195; Lr:0.00050000; iter:568; total_loss: 0.0072
2023-05-06-05:43:19 Valid---Epoch:195; Lr:0.00050000; iter:568; total_loss: 0.1376
2023-05-06-05:44:20 Train---Epoch:196; Lr:0.00050000; iter:568; total_loss: 0.0074
2023-05-06-05:44:50 Valid---Epoch:196; Lr:0.00050000; iter:568; total_loss: 0.1160
2023-05-06-05:45:51 Train---Epoch:197; Lr:0.00050000; iter:568; total_loss: 0.0072
2023-05-06-05:46:20 Valid---Epoch:197; Lr:0.00050000; iter:568; total_loss: 0.1280
2023-05-06-05:47:21 Train---Epoch:198; Lr:0.00050000; iter:568; total_loss: 0.0072
2023-05-06-05:47:50 Valid---Epoch:198; Lr:0.00050000; iter:568; total_loss: 0.1210
2023-05-06-05:48:51 Train---Epoch:199; Lr:0.00050000; iter:568; total_loss: 0.0073
2023-05-06-05:49:20 Valid---Epoch:199; Lr:0.00050000; iter:568; total_loss: 0.1254
